Date Time,Open,High,Low,Close,Volume,Adj Close
2020-05-11 09:35,3.46,3.47,3.45,3.46,43884.0,3.46
2020-05-11 09:36,3.46,3.47,3.46,3.47,24789.0,3.47
2020-05-11 09:37,3.47,3.47,3.46,3.47,11713.0,3.47
2020-05-11 09:38,3.47,3.47,3.46,3.47,18029.0,3.47
2020-05-11 09:39,3.47,3.47,3.46,3.46,9108.0,3.46
